SessionId,UniqueSharingId,ObjectType,Folder,AffectedItems,Case,ClientProcessName,DestinationFileExtension,LogonUserSid,MailboxOwnerMasterAccountSid,ItemType,TargetUserOrGroupType,ClientVersion,CorrelationId,EventData,Version,ExtendedProperties,SecurityComplianceCenterEventType,ImplicitShare,DestinationRelativeUrl,PublicFolderLocations,MailboxOwnerSid,ClientIP,ApplicationId,UserAgent,MailboxOwnerUPN,SourceRelativeUrl,OriginatingServer,TargetContextId,CrossMailboxOperation,AzureActiveDirectoryEventType,RecordType,Id,MailboxGuid,UserId,Site,WebId,InternalLogonType,MachineDomainInfo,Operation,FileSyncBytesCommitted,ClientIPAddress,ListId,ObjectId,EventSource,CmdletVersion,OrganizationId,ActorContextId,ListItemUniqueId,SourceFileName,ResultStatus,MachineId,SupportTicketId,Item,CreationTime,SiteUrl,ExchangeLocations,TargetUserOrGroupName,DestinationFileName,Target,InterSystemsId,Actor,EffectiveOrganization,SharepointLocations,DestFolder,ExternalAccess,ModifiedProperties,CustomUniqueId,UserType,StartTime,NonPIIParameters,ClientApplication,Query,Parameters,ActorIpAddress,SourceFileExtension,UserServicePlan,LogonType,IntraSystemId,OrganizationName,Workload,ClientInfoString,UserKey
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:33,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:34,*REDACTED*,,,,,,,,,,,,,0,,,,,,,xps,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:34,*REDACTED*,,,,,,,,,,,,,0,,,,,,,doc,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:35,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:36,*REDACTED*,,,,,,,,,,,,,0,,,,,,,xps,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:36,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:37,*REDACTED*,,,,,,,,,,,,,0,,,,,,,xps,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:37,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:38,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:39,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:40,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:41,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:42,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:43,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:43,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:44,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:45,*REDACTED*,,,,,,,,,,,,,0,,,,,,,xlsx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:46,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:47,*REDACTED*,,,,,,,,,,,,,0,,,,,,,xlsx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:48,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:49,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:50,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:51,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:51,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:52,*REDACTED*,,,,,,,,,,,,,0,,,,,,,xps,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:52,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:53,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:54,*REDACTED*,,,,,,,,,,,,,0,,,,,,,doc,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:55,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:55,*REDACTED*,,,,,,,,,,,,,0,,,,,,,doc,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:56,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:57,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:57,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:58,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:59,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:32:59,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:00,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:01,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:02,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:02,*REDACTED*,,,,,,,,,,,,,0,,,,,,,doc,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:04,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:04,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:05,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:06,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:07,*REDACTED*,,,,,,,,,,,,,0,,,,,,,pdf,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:07,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:08,*REDACTED*,,,,,,,,,,,,,0,,,,,,,xps,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:08,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:09,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:11,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:13,*REDACTED*,,,,,,,,,,,,,0,,,,,,,doc,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:14,*REDACTED*,,,,,,,,,,,,,0,,,,,,,xps,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:14,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,Folder,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FolderDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:15,*REDACTED*,,,,,,,,,,,,,0,,,,,,,,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,Folder,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FolderDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:15,*REDACTED*,,,,,,,,,,,,,0,,,,,,,,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:17,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:18,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:20,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,Folder,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FolderDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:21,*REDACTED*,,,,,,,,,,,,,0,,,,,,,,,,,,OneDrive,,*REDACTED*
,,,,,,,,,,File,,,*REDACTED*,,1,,,,,,,*REDACTED*,,*REDACTED*,,*REDACTED*,,,,,6,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,,,FileDeleted,,,*REDACTED*,*REDACTED*,SharePoint,,*REDACTED*,,*REDACTED*,*REDACTED*,,,,,2019-11-26T21:33:23,*REDACTED*,,,,,,,,,,,,,0,,,,,,,docx,,,,,OneDrive,,*REDACTED*
