Operation,SiteUrl,MachineId,TargetUserOrGroupType,MachineDomainInfo,Site,WebId,UserAgent,ClientIP,ListId,DestinationFileExtension,EventSource,UserType,ObjectId,DestinationFileName,ModifiedProperties,SourceRelativeUrl,OrganizationId,FileSyncBytesCommitted,SourceFileExtension,SourceFileName,UserKey,DestinationRelativeUrl,UserId,CreationTime,TargetUserOrGroupName,EventData,Version,ListItemUniqueId,RecordType,CorrelationId,ItemType,Workload,ImplicitShare,UniqueSharingId,Id,CustomUniqueId
AddedToGroup,*REDACTED*,,Member,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,SharePoint,0,*REDACTED*,,,,*REDACTED*,,,,*REDACTED*,,*REDACTED*,2019-11-26T15:57:25,*REDACTED*,*REDACTED*,1,,14,*REDACTED*,Web,OneDrive,,,*REDACTED*,
AddedToGroup,*REDACTED*,,Member,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,SharePoint,0,*REDACTED*,,,,*REDACTED*,,,,*REDACTED*,,*REDACTED*,2019-11-26T15:57:25,*REDACTED*,*REDACTED*,1,,14,*REDACTED*,Web,OneDrive,,,*REDACTED*,
AddedToSecureLink,*REDACTED*,,Member,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T15:57:25,*REDACTED*,*REDACTED*,1,*REDACTED*,14,*REDACTED*,File,OneDrive,,*REDACTED*,*REDACTED*,
SecureLinkCreated,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T15:57:25,,*REDACTED*,1,*REDACTED*,14,*REDACTED*,File,OneDrive,,*REDACTED*,*REDACTED*,
SharingSet,*REDACTED*,,SharePointGroup,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T15:57:25,*REDACTED*,*REDACTED*,1,*REDACTED*,14,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModified,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T16:07:21,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T16:07:21,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T16:07:24,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,16947,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T16:07:24,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,22958,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:08,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,22926,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:11,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,22926,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:11,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,22910,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,22910,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,22910,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,22910,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:22,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24366,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:47,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24366,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:49,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24414,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:56,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24414,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:56,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24414,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T20:18:58,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24398,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:00:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,16947,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:00:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,Yes,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24398,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:00:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:00:21,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24366,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:00:21,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24366,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:00:23,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncUploadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24398,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:00:34,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,No,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,24398,kdbx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:00:36,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,513270059,zip,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:26:41,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
PageViewed,,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,,SharePoint,0,*REDACTED*,,,,*REDACTED*,,,,*REDACTED*,,*REDACTED*,2019-11-26T21:27:10,,,1,*REDACTED*,4,*REDACTED*,Page,OneDrive,,,*REDACTED*,True
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,81102,pdf,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,111411,docx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,759735,pdf,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,48945,docx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,21391,xlsm,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,1082156,pptx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,43765,docx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,642059,pptm,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,328949,pdf,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,690176,doc,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:17,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,34945,docm,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,34958,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,104207,pdf,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,11567,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,5819625,docx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,1215738,pptx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,648991,pptx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,732160,mpp,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,1158021,pptx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,161280,xls,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,279736,pdf,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,344505,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,12765653,docx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,53443,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,2458624,doc,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,200834,pdf,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,963109,pptx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,97149,pdf,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,1261443,pptx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,1078272,ppt,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,493307,xlsm,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,724480,mpp,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,105655,xlsm,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,190811,pdf,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,2622025,docx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,35328,doc,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,678094,docx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,28611,docx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,490496,mpp,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,58987,pptx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-11-26T21:27:21,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
